IncidentID,StartTime (EST),EndTime (EST),RoadName,Suffix,Direction,CrossStreetName,CrossStreetSuffix,CrossStCommonName,MM From,MM To,County,City,Division,Latitude,Longitude,StartLatitude,StartLongitude,EndLatitude,EndLongitude,SubmittedBy,ContactName,ContactPhone,ConstructionDate,ContractNumber,Expected Impact to Traffic,Condition,ConditionName,CommonName,Incident Type,Event,EventName,LanesClosed,LanesTotal,Fatality,Structure Affected,Unusual Event in WorkZone,Commercial Vehicle,Hazardous Materials,Overturned Commercial Vehicle,Reason,DOTNotes,Detour,CreatedOn (EST),LastUpdated (EST),Project,WeightLimit,Width,HeightFt,HeightIn
504229,4/14/2017 10:17:00 AM,4/14/2017 11:14:24 AM,I-40,BUS,Heading East,SR-4394,,SR-4394,6.0,7.0,Forsyth,In Winston-Salem,9,36.0946258096374,-80.219270236969,,,,,daparker4,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The right lane has reopened east of Exit 6 (Martin Luther King Jr. Drive).,WS PD - CCTV Input 48 Confirmed - 293,,4/14/2017 10:22:45 AM,4/14/2017 11:14:24 AM,,,,,
504227,4/14/2017 8:52:00 AM,4/14/2017 9:09:05 AM,I-40,,Heading West,,,,295.0,-999.0,Wake,Near Raleigh,5,35.7523899929194,-78.6930146778579,,,,,dmkirby,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Disabled Vehicle,1,None,2,3,False,False,True,False,False,False,The left lanes have reopened near Exit 295 (Gorman Street).,CCTV 1032 283,,4/14/2017 8:53:58 AM,4/14/2017 9:09:05 AM,,,,,
504226,4/14/2017 7:03:00 AM,4/14/2017 7:21:59 AM,I-40,,Heading West,,,,295.0,-999.0,Wake,Near Raleigh,5,35.7518698777279,-78.6978279166316,,,,,dmkirby,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,3,False,False,True,False,False,False,The right lane has reopened near Exit 295 (Gorman Street).,CCTV 1032 283,,4/14/2017 7:06:08 AM,4/14/2017 7:21:59 AM,,,,,
504217,4/14/2017 1:03:00 AM,4/14/2017 2:37:17 AM,NC-11,,Heading North,,,,-999.0,-999.0,Bladen,Near Kelly,6,34.4355951492343,-78.2238202930404,,,,,risibisan,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,NC-11,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Greens Dairy Road,"Per SHP feed, MAPS, Troop B confirmed - 291",,4/14/2017 1:07:10 AM,4/14/2017 2:37:17 AM,,,,,
504216,4/13/2017 11:17:00 PM,4/14/2017 12:13:30 AM,I-540,,Heading West,SR-1839,,Leesville Rd,7.0,-999.0,Wake,Near Raleigh,5,35.9133462190222,-78.7152155488251,,,,,lalittle4,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 7 (Leesville Road).,Viper CCTV 1207,,4/13/2017 11:21:07 PM,4/14/2017 12:13:30 AM,,,,,
504214,4/13/2017 10:29:00 PM,4/13/2017 10:47:55 PM,I-440,,Heading West,US-70,,US-70,7.0,-999.0,Wake,In Raleigh,5,35.8357503171283,-78.6697978621593,,,,,lalittle4,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 7 (US-70).&nbsp;,Radio Traffic CCTV input 3006 265,,4/13/2017 10:32:43 PM,4/13/2017 10:47:55 PM,,,,,
504213,4/13/2017 10:19:00 PM,4/13/2017 11:53:55 PM,NC-150,,Heading West,,,,-999.0,-999.0,Davidson,Near Lexington,9,35.9078659295878,-80.3240678518943,,,,,risibisan,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,NC-150,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has repened near Hoover Road.,"Per MAPS, and SHP FEED, Troop E confirmed - 291",,4/13/2017 10:24:24 PM,4/13/2017 11:53:55 PM,,,,,
504206,4/13/2017 6:39:00 PM,4/13/2017 7:09:16 PM,I-40,,Heading West,,,,180.0,-999.0,Davie,Near Bermuda Run,9,36.0080608716192,-80.4392128223326,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,True,False,False,False,The right lane has reopened near Exit 180 (NC-801).,"map confirmed,SHP Salisbury--KLS",,4/13/2017 6:42:06 PM,4/13/2017 7:09:16 PM,,,,,
504205,4/13/2017 6:35:00 PM,4/13/2017 7:33:21 PM,I-95,,Heading North,NC-50,,NC-50,79.0,-999.0,Johnston,Near Benson,4,35.3730787459651,-78.5439893173209,,,,,kebradshaw,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane has reopened near Exit 79 (NC-50).,SHP Troop C radio traffic and Google maps confirmed.,,4/13/2017 6:37:36 PM,4/13/2017 7:33:21 PM,,,,,
504201,4/13/2017 5:49:00 PM,4/13/2017 6:40:21 PM,I-95,,Heading North,I-40,,I-40,82.0,-999.0,Johnston,Near Four Oaks,4,35.3979505409805,-78.5029445781708,,,,,kebradshaw,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened just north of Exit 81 (I-40) due to a reported crash.,SHP Troop C radio traffic and Google Maps confirmed.,,4/13/2017 5:51:36 PM,4/13/2017 6:40:21 PM,,,,,
504200,4/13/2017 5:38:00 PM,4/13/2017 6:59:31 PM,US-64,,Heading East,,,,-999.0,-999.0,Davidson,Near Lexington,9,35.8583145908921,-80.3794665705973,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,US-64,Vehicle Crash,1,None,1,2,True,False,False,False,False,False,The eastbound lane have reopened between West Old US-64 and the Yadkin River.,SHP--KLS,,4/13/2017 5:41:05 PM,4/13/2017 6:59:31 PM,,,,,
504199,4/13/2017 5:38:00 PM,4/13/2017 7:00:00 PM,I-485,,Inner Loop,,,,12.0,-999.0,Mecklenburg,Charlotte,10,35.2690471051553,-80.9665624525451,,,,,ahash,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"A crash has caused congestion, all lanes now open",,,4/13/2017 5:39:39 PM,4/13/2017 6:32:07 PM,,,,,
504198,4/13/2017 5:34:00 PM,4/13/2017 5:41:02 PM,I-40,,Heading West,,,,294.0,-999.0,Wake,In Raleigh,5,35.755756,-78.7172814662705,,,,,odhaynes,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,True,False,False,False,The right lane has reopened near Exit 294 (Avent Ferry Road).&nbsp;,CCTV,,4/13/2017 5:38:31 PM,4/13/2017 5:41:02 PM,,,,,
504197,4/13/2017 5:35:00 PM,4/13/2017 5:50:04 PM,I-40,,Heading East,I-26,,I-26,45.0,-999.0,Buncombe,In Asheville,13,35.5564040313951,-82.6182162693712,,,,,Hlsimmons,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,4,False,False,False,False,False,False,The lanes has reopened just east of exit 46 (I-26).,IMAP 467,,4/13/2017 5:37:50 PM,4/13/2017 5:50:04 PM,,,,,
504195,4/13/2017 5:32:00 PM,4/13/2017 6:18:35 PM,I-40,,Heading East,,,,220.0,-999.0,Guilford,In Greensboro,7,36.0316064017065,-79.8072837065645,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has reopened near Exit 220 (Randleman Road).,IMAP--KLS,,4/13/2017 5:34:13 PM,4/13/2017 6:18:35 PM,,,,,
504193,4/13/2017 5:18:00 PM,4/13/2017 6:02:26 PM,I-40,,Heading East,,,,196.0,-999.0,Forsyth,In Winston-Salem,9,36.0605737977603,-80.1941280445067,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane has reopened near Exit 196 (I-74).,IMAP --KLS,,4/13/2017 5:19:56 PM,4/13/2017 6:02:26 PM,,,,,
504191,4/13/2017 4:53:00 PM,4/13/2017 6:07:13 PM,I-85,,Heading North,,,,217.0,-999.0,Vance,In Henderson,5,36.3684607547681,-78.3636852558268,,,,,odhaynes,STOC,(877) 627-7862,,,High,7,Road Closed with Detour,,Vehicle Crash,1,None,0,0,False,False,False,True,False,False,The road has reopened near Exit 217 (Satterwhite Point Road).&nbsp;,SHP,,4/13/2017 5:08:11 PM,4/13/2017 6:07:13 PM,,,,,
504190,4/13/2017 4:50:00 PM,4/13/2017 5:50:00 PM,I-77,,Heading North,,,,13.0,-999.0,Mecklenburg,In Charlotte,10,35.2670323898396,-80.8442236789728,,,,,jmelendez,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,True,False,False,False,Congestion due to an earlier crash expect delays.,,,4/13/2017 4:52:20 PM,4/13/2017 4:59:47 PM,,,,,
504189,4/13/2017 4:39:00 PM,4/13/2017 6:19:14 PM,SR-1728,,Heading West,,,,-999.0,-999.0,Wake,In Raleigh,5,35.8060254659377,-78.7188759778004,,,,,jrgordon,stoc,(877) 627-7862,,,Medium,2,Shoulder Closed,Wade Ave,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median is now open.,,,4/13/2017 4:41:49 PM,4/13/2017 6:19:14 PM,,,,,
504187,4/13/2017 3:21:00 PM,4/13/2017 4:21:00 PM,I-77,,Heading South,,,,9.0,-999.0,Mecklenburg,In Charlotte,10,35.219353938472,-80.8710111361706,,,,,AHASH,mrtmc,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,A vehicle accident has caused congestion,,,4/13/2017 3:23:35 PM,4/13/2017 3:42:02 PM,,,,,
504186,4/13/2017 3:17:00 PM,4/13/2017 4:54:22 PM,US-52,,Heading South,,,,110.0,-999.0,Forsyth,In Winston-Salem,9,36.1053404767514,-80.2361154241445,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,US-52 South,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has reopened near Exit 110 (North Martin Luther King Jr. Drive).,CCTV--KLS,,4/13/2017 3:19:45 PM,4/13/2017 4:54:22 PM,,,,,
504185,4/13/2017 3:14:00 PM,4/13/2017 3:51:13 PM,I-40,,Heading East,,,,220.0,-999.0,Guilford,In Greensboro,7,36.0315605193614,-79.8076554348594,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The left lane has re-opened near Exit 220 (Randleman Road).,CCTV--KLS,,4/13/2017 3:17:43 PM,4/13/2017 3:51:13 PM,,,,,
504184,4/13/2017 2:54:00 PM,4/13/2017 4:52:14 PM,SR-2747,,Heading West,,,,-999.0,-999.0,Forsyth,In Winston-Salem,9,36.0477857535701,-80.2357555791085,,,,,klsmith8,STOC,(877) 627-7862,,,Medium,3,Ramp Closed,E. Clemmonsville Rd.,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The ramp has reopened to US-52 North.,CCTV/IMAP confirmed--KLS,,4/13/2017 2:58:47 PM,4/13/2017 4:52:14 PM,,,,,
504183,4/13/2017 2:45:00 PM,4/13/2017 5:12:35 PM,US-52,,Heading North,,,,105.0,-999.0,Forsyth,In Winston-Salem,9,36.0499873990753,-80.2355146757581,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The right lane has reopened near Exit 105 (Clemmonsville Road).,CCTV/IMAP confirmed--KLS,,4/13/2017 2:54:40 PM,4/13/2017 5:12:35 PM,,,,,
504182,4/13/2017 2:44:00 PM,4/13/2017 3:37:47 PM,I-95,,Heading South,SR-2455,,SR-2455,6.0,-999.0,Robeson,Near Raynham,6,34.5488868744263,-79.2075765200174,,,,,kebradshaw,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The right lane has reopened just south of Exit 7 (Raynham Road) .,Robeson County EMS and Google Maps confirmed.  Incident is a vehicle fire.,,4/13/2017 2:46:19 PM,4/13/2017 3:37:47 PM,,,,,
504180,4/13/2017 1:40:00 PM,4/13/2017 2:40:00 PM,I-77,,Heading South,,,,28.0,-999.0,Mecklenburg,In Davidson,10,35.4916512895674,-80.8722090470956,,,,,jmelendez,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"Congestion due to a crash, expect delays.",,,4/13/2017 1:42:04 PM,4/13/2017 1:55:39 PM,,,,,
504179,4/13/2017 1:34:00 PM,4/13/2017 2:34:00 PM,I-485,,Outer Loop,,,,58.0,-999.0,Mecklenburg,In Charlotte,10,35.0620250289023,-80.7898392594199,,,,,ahash,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"A crash near the 58 mile marker on I-485 Outer is causing congestion, expect delays and watch for emergency vehicles",cad,,4/13/2017 1:36:31 PM,4/13/2017 1:36:31 PM,,,,,
504178,4/13/2017 12:47:00 PM,4/13/2017 1:25:15 PM,I-440,,Heading West,,,,16.0,-999.0,Wake,Near Raleigh,5,35.754185729406,-78.5977013645172,,,,,dmkirby,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,True,False,False,False,The right lane has reopened near I-40.,CCTV 1037 283,,4/13/2017 12:50:34 PM,4/13/2017 1:25:15 PM,I-5111 I-40 Widening,,,,
504177,4/13/2017 12:44:00 PM,4/13/2017 1:18:55 PM,I-95,,Heading South,NC-27,,NC-27,77.0,-999.0,Johnston,Benson,4,35.343528,-78.558181,,,,,sgroberts1,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,A lane has reopened 2 miles south of Exit 79 (NC-50/NC-242).,cadfeed,,4/13/2017 12:47:44 PM,4/13/2017 1:18:55 PM,,,,,
504176,4/13/2017 12:44:00 PM,4/13/2017 1:31:44 PM,I-40,,Heading East,,,,301.0,-999.0,Wake,In Raleigh,5,35.7543100067605,-78.5983933330612,,,,,dmkirby,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,True,False,False,False,The left lane has reopened near Exit 301 (I-440).,CCTV 1037 283,,4/13/2017 12:46:28 PM,4/13/2017 1:31:44 PM,I-5111 I-40 Widening,,,,
504175,4/13/2017 12:22:00 PM,4/13/2017 1:02:24 PM,I-40,BUS,Heading East,SR-2601,,SR-2601,17.0,-999.0,Forsyth,Near Winston-Salem,9,36.1066384663034,-80.0467478769683,,,,,jwcorbett3,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,2,False,False,False,False,False,False,The left lane has reopened near Exit 17 (Macy Grove Road).,JWC - Per CCTV 58.,,4/13/2017 12:26:35 PM,4/13/2017 1:02:24 PM,,,,,
504174,4/13/2017 12:16:00 PM,4/13/2017 1:31:41 PM,NC-218,,Heading East,NC-205,,NC-205,-999.0,-999.0,Union,Near Unionville,10,35.1312824427778,-80.3693297211655,,,,,daparker4,STOC,(877) 627-7862,,,High,10,Lane Closed,NC218,Vehicle Crash,1,None,1,2,True,False,False,True,False,False,The road has reopened near NC-205.,SHP - 293,Motorists should follow the instruction of local law enforcement personnel on scene.,4/13/2017 12:22:26 PM,4/13/2017 1:31:41 PM,,,,,
504172,4/13/2017 12:08:00 PM,4/13/2017 1:44:08 PM,I-85,,Heading South,SR-1567,,SR-1567,102.0,-999.0,Davidson,Near Thomasville,9,35.8544210625785,-80.1023890609741,,,,,jwcorbett3,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,3,False,False,False,True,False,False,Both lanes have reopened near Exit 102 (Lake Road).,"JWC - SHP reporting TT 10-50 @ loc.
12:35 - JWC - Per SHP, TT confirmed, 2 lns clsd (but uncertain which).",,4/13/2017 12:11:36 PM,4/13/2017 1:44:08 PM,,,,,
504171,4/13/2017 11:30:00 AM,4/13/2017 3:49:02 PM,NC-90,,Both Directions,,,,-999.0,-999.0,Caldwell,Near Lenoir,11,36.0137933052301,-81.6900992303001,,,,,daparker4,Ken Heavner,(828) 292-4212,,,High,7,Road Closed with Detour,NC-90,Road Obstruction,1,None,0,0,False,False,False,False,False,False,"The road has reopened between Old Johns River Road and Anthony Creek Road, due to a rockslide.",per DOT (Kenneth Heavner) - 273,Motorists should take Adako Road for three miles and turn right onto Brown Mountain Road. Continue onto Brown Mountain Road for approximately eight miles to re-access NC-90.,4/13/2017 11:51:28 AM,4/13/2017 3:49:02 PM,,,,,
504170,4/13/2017 11:32:00 AM,4/13/2017 1:18:10 PM,I-85,,Heading South,US-64,,US-64,96.0,-999.0,Davidson,Near Lexington,9,35.8125315747483,-80.1797290745272,,,,,wdparsons,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,3,False,False,False,True,False,False,The two left lanes have reopened near Exit 96 (US-64).,IMAP P312 283,,4/13/2017 11:37:59 AM,4/13/2017 1:18:10 PM,,,,,
504169,4/13/2017 10:27:00 AM,4/13/2017 11:27:00 AM,I-77,,Heading South,,,,25.0,-999.0,Mecklenburg,Near Huntersville,10,35.4392299130643,-80.8695391813102,,,,,mamcintosh1,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,A vehicle accident is causing congestion.&nbsp;,,,4/13/2017 10:28:35 AM,4/13/2017 10:43:01 AM,,,,,
504167,4/13/2017 9:21:00 AM,4/13/2017 10:14:20 AM,US-70,,Heading West,,,,-999.0,-999.0,Wake,Near Raleigh,5,35.7606572353293,-78.6491073642507,,,,,dmkirby,STOC,(877) 627-7862,,,High,1,Lanes Closed,US-70,Vehicle Crash,1,None,2,4,False,False,False,False,False,False,The two right lanes have reopened near Maywood Avenue.,CCTV 1034 283,,4/13/2017 9:25:24 AM,4/13/2017 10:14:20 AM,,,,,
504164,4/13/2017 8:48:00 AM,4/13/2017 9:07:55 AM,I-40,,Heading West,,,,297.0,-999.0,Wake,Near Raleigh,5,35.7558395254961,-78.6757723388672,,,,,dmkirby,STOC,(877) 627-7862,,,High,10,Lane Closed,,Disabled Vehicle,1,None,1,3,False,False,True,False,False,False,The right lane has reopened near Exit 297 (Lake Wheeler Road).,CCTV 1032 283,,4/13/2017 8:50:30 AM,4/13/2017 9:07:55 AM,,,,,
504161,4/13/2017 6:56:00 AM,4/13/2017 8:30:56 AM,I-440,,Heading West,,,,11.0,-999.0,Wake,Near Raleigh,5,35.8101046054047,-78.601369887352,,,,,dmkirby,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median has reopened near Exit 11 (US-1).,CCTV 1093 283,,4/13/2017 7:07:26 AM,4/13/2017 8:30:56 AM,,,,,
504159,4/13/2017 3:01:00 AM,4/13/2017 4:00:38 AM,I-40,,Heading East,US-70,,US-70,306.0,-999.0,Wake,Near Garner,5,35.6926851856507,-78.5736063292154,,,,,lalittle4,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 306 (US-70 BUS).,CCTV 1039 Viper Radio. OPID 265,,4/13/2017 3:03:16 AM,4/13/2017 4:00:38 AM,I-5111 I-40 Widening,,,,
504158,4/13/2017 1:32:00 AM,4/13/2017 2:30:28 AM,US-1,,Heading South,NC-540,,NC-540,-999.0,-999.0,Wake,Near Apex,5,35.6979810085152,-78.8702533021803,,,,,rdouglas1,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,US-1,Disabled Vehicle,1,None,0,0,False,False,False,True,False,False,The shoulder has reopened near Exit 93 (NC-540 TOLL).,"260-Maps
Incident could be scene via CCTV 1254. 256",,4/13/2017 1:38:05 AM,4/13/2017 2:30:28 AM,,,,,
504156,4/13/2017 12:25:00 AM,4/13/2017 5:54:44 AM,I-40,,Heading East,I-85,,I-85,219.0,-999.0,Guilford,Near Greensboro,7,36.0316266861914,-79.8100384941377,,,,,ssgriffin1,STOC,(877) 627-7862,,,High,7,Road Closed with Detour,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The road has reopened between Exit 219 (I-85 BUS) and Exit 220 (Randleman Road).,HERE CCTV INPUT 89 OPID 265,,4/13/2017 12:32:26 AM,4/13/2017 5:54:44 AM,,,,,
504155,4/13/2017 12:19:00 AM,4/13/2017 12:58:13 AM,I-77,,Heading North,,,,12.0,-999.0,Mecklenburg,In Charlotte,10,35.2569986997178,-80.8417717828979,,,,,risibisan,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,True,False,False,False,The shoulder has reopened near Exit 12 (LaSalle Street/Atando Avenue),"SHP CAD feed, MAPS - 291",,4/13/2017 12:22:11 AM,4/13/2017 12:58:13 AM,,,,,
504154,4/13/2017 12:02:00 AM,4/13/2017 1:18:33 AM,I-795,,Heading North,,,,18.0,-999.0,Wayne,Near Pikeville,4,35.4879888601153,-77.9927384274297,,,,,risibisan,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median has reopened near Exit 18 (West Main Street).,"MAPS, CAD feed - 291",,4/13/2017 12:04:12 AM,4/13/2017 1:18:33 AM,,,,,
504153,4/12/2017 11:56:00 PM,4/13/2017 12:40:24 AM,US-264,,Heading West,US-264,,US-264,52.0,-999.0,Wilson,Near Saratoga,4,35.6698239760115,-77.7717590675071,,,,,risibisan,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,US-264,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median has reopened near Exit 51 (US-264 ALT).,"MAPS, CAD FEED , Troop C confirmed- 291",,4/12/2017 11:59:58 PM,4/13/2017 12:40:24 AM,,,,,
504152,4/12/2017 11:36:00 PM,4/13/2017 1:32:16 AM,US-1,,Heading South,NC-540,,NC-540,93.0,-999.0,Wake,Near Apex,5,35.7010413809815,-78.8640314385909,,,,,lalittle4,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,US-1,Vehicle Crash,1,None,0,0,False,False,False,True,False,False,The shoulder has reopened near Exit 93 (NC-540 Toll).,SHP radio OPID 265,,4/12/2017 11:39:43 PM,4/13/2017 1:32:16 AM,,,,,
504151,4/12/2017 11:00:00 PM,4/13/2017 12:07:35 AM,I-40,,Heading East,,,,295.0,-999.0,Wake,Near Raleigh,5,35.7525201796714,-78.6907461899857,,,,,lalittle4,STOC,(877) 627-7862,,,High,1,Lanes Closed,,Vehicle Crash,1,None,2,3,False,False,True,False,False,False,The left two lanes have reopemed near Exit 295 (Gorman Street).,CCTV 1032 VIPER Radio. OPID 265,,4/12/2017 11:15:24 PM,4/13/2017 12:07:35 AM,,,,,
504150,4/12/2017 10:28:00 PM,4/12/2017 11:18:38 PM,I-40,,Heading East,,,,303.0,-999.0,Wake,Near Garner,5,35.721909325632,-78.5843357602323,,,,,lalittle4,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The median has reopened near Exit 303 (Jones Sausage Road).,CCTV 1038 OPID 265,,4/12/2017 10:34:09 PM,4/12/2017 11:18:38 PM,I-5111 I-40 Widening,,,,
504149,4/12/2017 10:24:00 PM,4/12/2017 11:42:00 PM,I-85,,Heading South,,,,21.0,-999.0,Gaston,Near Gastonia,12,35.2643079511614,-81.1296312365768,,,,,rdouglas1,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The traffic has returned to normal near Exit 21 (Cox Road).,Maps-260,,4/12/2017 10:26:39 PM,4/12/2017 11:42:00 PM,,,,,
504148,4/12/2017 8:41:00 PM,4/12/2017 9:36:07 PM,I-95,,Heading South,I-295,,I-295,58.0,-999.0,Cumberland,Near Fayetteville,6,35.1315374593785,-78.7455574735915,,,,,kebradshaw,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 58 (I-295).,CCTV,,4/12/2017 8:49:36 PM,4/12/2017 9:36:07 PM,,,,,
504144,4/12/2017 7:08:00 PM,4/12/2017 8:08:00 PM,I-485,,Outer Loop,,,Rea Rd,59.0,-999.0,Mecklenburg,In Charlotte,10,35.0640355366648,-80.8134723510743,,,,,ahash,MRTMC,(704) 342-6814,,,High,8,Congestion,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,"A crash has caused congestion, expect delays",,,4/12/2017 7:09:44 PM,4/12/2017 7:09:44 PM,,,,,
504143,4/12/2017 6:40:00 PM,4/12/2017 8:03:50 PM,I-40,,Heading East,,,,306.0,-999.0,Wake,Near Raleigh,5,35.7000848400516,-78.5805118000052,,,,,klsmith8,STOC,(877) 627-7862,,,Medium,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 306 (US-70 BUS).,CCTV 1039--KLS,,4/12/2017 6:41:52 PM,4/12/2017 8:03:50 PM,I-5111 I-40 Widening,,,,
504140,4/12/2017 6:02:00 PM,4/12/2017 6:47:22 PM,I-440,,Heading East,,,,11.0,-999.0,Wake,In Raleigh,5,35.8339764230657,-78.6341887515973,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,3,False,False,False,False,False,False,The right lane has reopened near Exit 11 (US-401/Capital Blvd).,IMAP confirmed--KLS,,4/12/2017 6:04:15 PM,4/12/2017 6:47:22 PM,,,,,
504139,4/12/2017 5:38:00 PM,4/12/2017 6:58:08 PM,I-440,,Heading West,,,,1.0,-999.0,Wake,In Raleigh,5,35.7740723869644,-78.7160402313494,,,,,klsmith8,STOC,(877) 627-7862,,,High,2,Shoulder Closed,,Vehicle Crash,1,None,0,0,False,False,False,False,False,False,The shoulder has reopened near Exit 1D (Melbourne Road).,CCTV 1082--KLS,,4/12/2017 5:40:35 PM,4/12/2017 6:58:08 PM,I-440 Improvement,,,,
504138,4/12/2017 5:32:00 PM,4/12/2017 6:18:59 PM,US-1,,Heading West,,,,99.0,-999.0,Wake,Near Cary,5,35.7494403873758,-78.7706920238928,,,,,klsmith8,STOC,(877) 627-7862,,,High,10,Lane Closed,,Vehicle Crash,1,None,1,4,False,False,False,False,False,False,The left lane has reopened near Exit 99 (SE Cary Parkway).,CCTV 1080--KLS,,4/12/2017 5:34:34 PM,4/12/2017 6:18:59 PM,,,,,
